Actual_High,Actual_Low,Predicted_High_XGBoost,Predicted_Low_XGBoost
230.449,230.4,230.54765,230.53648
212.18,211.76,212.19814,211.91415
228.26,228.06,228.31036,228.0473
214.02,213.96,214.06786,213.97197
213.24,213.0,213.09805,212.99858
218.28,218.2,218.2564,218.2193
233.04,231.654,233.4406,232.00179
214.24,214.0,214.11864,214.02858
221.2,220.86,221.09402,220.71645
227.79,227.71,227.87985,227.78296
213.72,213.56,213.76308,213.46465
213.23,213.2,213.26155,213.3034
213.47,213.39,213.51195,213.31963
211.22,211.2,211.19458,211.17548
232.0,231.95,231.9947,231.84929
213.8,213.75,213.8014,213.7132
210.09,209.945,209.98056,210.06989
228.53,228.16,228.46007,228.35083
214.06,214.0,214.06868,213.97145
210.72,210.0,210.5939,209.85475
214.35,214.05,214.2904,214.10681
209.99,209.67,209.98134,209.64499
214.11,214.02,214.08318,214.09903
219.47,219.44,219.65154,219.10994
216.69,216.64,216.60612,216.65123
209.18,209.07,209.17094,209.08014
208.9,208.82,209.00938,208.88469
209.71,207.41,209.41391,206.84169
228.83,228.68,228.73703,228.84145
213.82,213.765,213.76941,213.69295
209.9,203.401,210.20403,202.064
214.04,214.01,214.05829,214.10596
231.25,230.995,231.00148,231.03307
218.48,218.42,218.55542,218.58516
214.26,214.21,214.24724,214.2338
211.14,211.11,211.202,211.16406
207.7,207.64,207.66322,207.6118
213.28,212.99,213.36418,213.04982
231.17,231.01,231.00478,231.09846
214.04,213.9,214.04799,213.96439
208.82,208.58,208.87843,208.59984
210.07,210.02,210.09468,209.93954
211.75,211.58,211.77469,211.54951
212.55,211.67,212.5561,211.88385
211.85,211.6,211.76662,211.47624
213.64,213.471,213.66618,213.61201
213.0,212.97,213.12273,213.11148
231.91,231.52,232.03166,231.67207
214.08,214.0,214.09067,214.10608
209.93,209.53,209.78696,209.54637
213.37,213.22,213.38123,213.31375
236.445,232.422,233.63333,231.24335
208.01,207.97,207.90314,207.84204
224.48,224.27,224.59093,224.3336
211.73,211.43,211.63533,211.4854
217.5,217.3,217.69554,217.47847
216.99,216.81,216.9178,216.6899
214.21,213.885,214.20584,213.88535
215.12,215.0,215.14287,215.09694
216.0,215.72,216.18803,215.95135
216.98,216.86,216.94847,216.7549
210.06,209.48,209.9544,209.7282
213.44,213.295,213.39821,213.29128
232.22,232.03,232.25537,232.16074
226.59,225.77,226.46771,226.09366
213.98,213.86,213.94394,213.95244
213.88,213.77,213.78767,213.7012
227.73,227.69,228.84032,227.1061
214.2,214.1,214.23978,214.17061
209.94,209.82,209.94157,209.72061
227.46,227.26,227.60124,227.448
221.19,221.044,221.24,221.01697
228.35,227.29,228.43085,227.5006
232.78,232.68,232.86742,232.70732
210.34,209.53,210.55795,209.62543
232.8,232.72,232.74146,232.69525
212.06,211.1,212.07222,211.28044
215.8,215.7,215.7666,215.66454
215.47,215.08,215.235,215.03026
208.05,207.9,207.93365,207.77571
233.06,212.45,233.973,204.58061
214.45,214.22,214.41286,214.16136
227.13,226.61,227.03085,226.877
212.35,212.18,212.29521,212.12807
210.16,209.94,210.11711,210.06374
219.6,215.5,220.00687,217.59203
228.47,228.31,228.39978,228.21928
211.28,211.07,211.2557,211.0932
216.67,216.6,216.5782,216.45198
220.35,220.09,220.57553,220.36162
209.24,208.75,209.22534,208.92818
214.31,214.12,214.23802,214.10239
228.41,228.24,228.44829,228.23125
207.98,207.9,207.8902,207.85167
214.94,214.83,215.13487,214.88887
213.69,213.14,213.59544,213.18286
207.7,207.68,207.65656,207.61316
214.345,214.17,214.39343,214.21046
207.21,207.18,207.28282,207.24538
210.94,210.74,210.89323,210.66235
219.07,218.99,219.09003,218.81746
214.08,213.72,213.79944,213.76501
214.1,214.0,214.09889,213.93619
228.46,228.31,228.47252,228.31662
210.2,209.93,210.28333,210.06181
212.84,212.45,212.70393,212.57172
209.14,209.07,209.15767,209.09349
227.09,226.95,227.08206,226.77908
209.08,208.97,209.19487,209.09517
212.51,212.48,212.56122,212.4625
220.55,220.23,220.6245,220.01413
212.89,212.72,212.87709,212.59137
226.45,226.37,226.44385,226.55597
219.69,219.61,219.70139,219.69354
215.42,215.04,215.44742,215.04686
213.75,213.49,213.77443,213.58554
216.39,216.22,216.57318,216.37521
219.69,219.6,219.6724,219.6829
211.6,211.46,211.76448,211.5316
226.4,226.35,226.34998,226.56837
218.4,218.19,218.35555,218.12994
211.3,210.62,211.38557,211.0165
210.02,209.33,209.69159,209.31464
210.0,208.14,210.3766,208.67444
214.46,214.4,214.38629,214.34328
216.88,201.742,216.535,200.51169
214.62,214.34,214.62822,214.1922
213.6,212.96,213.53094,213.03302
214.0,213.94,213.92575,213.97131
209.7,209.62,209.7295,209.58759
210.25,210.17,210.23112,210.29033
213.77,213.62,213.78891,213.6414
214.65,213.39,214.84254,213.4928
227.07,226.41,227.67943,226.64851
220.55,220.43,220.53986,220.39195
215.37,214.44,215.54852,214.73088
214.25,213.9,214.24524,213.89337
216.1,215.951,216.1652,215.94954
229.27,229.21,229.30536,229.2723
210.345,210.22,210.269,210.09991
214.88,214.235,214.64717,214.36507
232.7,232.68,232.72055,232.66374
213.745,213.65,213.715,213.65802
218.06,217.87,218.0992,217.72656
213.0,212.98,213.1253,213.08136
227.87,227.75,227.88416,227.7937
214.15,214.1,214.13335,214.11137
226.38,226.36,226.37032,226.57414
217.34,216.86,217.60834,217.32672
209.2,209.15,209.18158,209.11555
213.808,213.74,213.76852,213.67578
211.68,211.16,211.54631,211.4227
227.79,227.61,227.79207,227.75014
213.46,213.31,213.40842,213.33252
220.22,220.12,220.2616,220.09569
227.34,227.2,227.48999,227.36249
213.85,213.69,213.88545,213.70956
210.8,210.49,210.77008,210.50392
215.47,215.32,215.56642,215.22577
213.77,213.68,213.78238,213.69902
208.98,208.76,208.92444,208.78214
226.58,225.79,226.62962,226.15894
228.41,228.34,228.39119,228.3098
211.25,211.13,211.20992,211.14024
214.056,213.41,213.99355,213.50961
210.63,209.95,210.86192,210.31358
229.11,229.02,229.00829,229.23743
226.37,226.3,226.35374,226.26207
211.35,211.15,211.34981,211.14375
229.7,229.55,229.652,229.27069
229.9,229.86,229.82414,229.79745
214.24,214.119,214.21953,214.16982
214.68,214.65,214.66972,214.53018
216.98,216.95,216.94064,217.10602
221.38,221.2,221.38554,221.36206
221.28,220.89,221.12833,220.92265
213.35,213.23,213.33435,213.25322
210.87,210.75,210.98819,210.86464
214.98,213.14,215.06686,213.34975
214.34,214.31,214.37698,214.2549
214.04,213.9,213.9604,213.95749
232.0,231.96,231.97528,231.84174
212.54,212.41,212.58965,212.45161
213.92,213.83,213.93544,213.7201
221.47,221.33,221.39452,221.33904
216.69,216.63,216.58429,216.67699
213.53,213.339,213.56506,213.38039
226.39,226.32,226.37961,226.05191
214.01,213.89,213.95981,213.95592
216.25,216.16,216.15881,216.39317
209.76,209.6,209.76176,209.57268
216.8,216.55,216.85326,216.38242
233.04,220.29,233.64603,222.28099
214.14,214.02,214.17374,214.10252
214.96,214.93,214.95831,214.92178
232.66,232.64,232.67424,232.64389
216.9,215.92,216.69653,216.07434
221.28,221.26,221.35107,221.42162
214.45,214.429,214.36917,214.36903
207.33,207.3,207.36215,207.31796
218.06,217.91,218.04488,218.032
210.055,209.89,210.08252,209.9268
225.41,225.35,225.38335,225.2864
214.03,213.83,214.13281,213.91704
212.09,211.971,212.2104,212.05006
210.18,210.1,210.0998,210.09505
214.19,214.12,214.21132,214.16103
209.72,209.7,209.7252,209.5944
219.67,219.61,219.68999,219.68489
214.41,214.31,214.36325,214.21094
228.86,228.65,228.99951,228.54533
217.14,216.81,217.19612,216.65192
208.98,208.84,208.86868,208.8862
214.91,214.78,214.65224,214.63466
219.67,219.6,219.65681,219.67961
209.65,209.6,209.69405,209.59195
227.45,227.35,227.55595,227.37627
209.19,209.16,209.20256,209.22392
212.97,212.93,212.85493,212.92381
210.75,210.55,210.77097,210.60782
213.5,213.28,213.58252,213.28575
213.27,213.01,213.1007,212.25278
220.9,220.86,220.9409,220.80074
228.818,228.72,228.75209,228.62567
213.53,213.455,213.50575,213.43903
207.78,207.76,207.84772,207.72078
219.35,219.09,219.14046,219.03317
229.19,229.17,229.31357,229.28348
213.96,213.795,213.95566,213.91513
216.087,215.41,216.05003,215.18047
228.96,228.92,228.96974,228.94812
224.23,223.85,223.75279,222.61983
225.25,225.17,225.28424,225.10042
207.83,207.49,207.93681,207.58115
216.36,216.3,216.58023,216.43265
214.63,214.58,214.53816,214.53305
210.275,210.225,210.24146,210.10692
211.57,211.51,211.58641,211.56143
214.78,213.265,214.71881,213.45761
217.37,201.742,216.33766,198.43651
213.12,213.0,213.13863,213.08888
227.95,220.483,228.66061,223.51485
227.28,227.23,227.22859,227.32709
213.01,212.84,213.00365,212.87347
213.87,213.59,213.77406,213.35002
228.12,228.02,228.16373,228.02208
214.415,214.35,214.38524,214.26619
207.73,207.52,207.57024,207.52608
213.11,212.4,213.12494,212.27419
214.13,214.0,214.07487,213.93253
219.49,219.29,219.6597,219.39627
209.15,209.11,209.15656,209.09215
229.03,229.01,229.00465,228.95581
232.78,232.7,232.77728,232.69978
230.19,228.68,230.30919,228.85493
214.49,213.25,214.84387,213.22694
214.49,213.96,214.25787,213.9699
209.8,209.77,209.84312,209.72519
220.51,220.35,220.5657,220.40688
229.58,229.5,229.29185,229.3104
209.62,209.4,209.59853,209.50032
210.48,210.33,210.49263,210.30618
227.07,226.39,227.57674,226.8452
228.23,228.09,228.23474,228.06656
209.53,209.29,209.53996,209.31592
230.15,230.13,230.19476,229.77888
213.48,213.38,213.67778,213.349
209.945,209.8,209.94157,209.70213
214.35,214.33,214.38072,214.25671
232.75,232.72,232.73152,232.69069
210.654,210.44,210.52057,210.12717
228.27,226.372,228.86418,227.15349
232.7,232.67,232.71448,232.6552
210.34,210.11,210.49393,210.08618
209.3,209.25,209.24954,209.29005
227.75,227.552,227.81784,227.76636
219.6,219.55,219.60962,219.65703
214.37,214.15,214.39838,214.21843
217.27,216.64,217.17012,216.40678
226.38,226.34,226.33882,226.24585
213.69,213.51,213.71553,213.59528
213.18,213.02,213.24373,213.06326
211.84,211.7,211.78705,211.84476
230.47,230.25,230.58737,229.78464
225.31,225.18,225.3294,225.19241
227.73,227.71,227.75609,227.49614
209.14,209.11,209.14954,209.1152
210.22,210.09,210.44551,210.08609
218.37,218.22,218.27795,218.14922
228.38,228.3,228.37163,228.19699
225.26,225.145,225.29321,225.19281
219.83,219.78,219.75731,219.74403
221.55,221.49,221.52016,221.42567
210.17,209.43,210.24544,209.55338
219.83,219.65,219.7698,219.37395
226.448,226.37,226.45715,226.55957
211.39,211.24,211.4117,211.08548
214.34,214.241,214.34145,214.21754
209.88,209.7,209.75421,209.69933
228.222,228.02,228.27211,227.96556
211.2,211.1,211.19331,211.14172
230.98,230.72,231.04503,230.83713
214.3,214.2,214.25131,214.22992
209.7,209.25,209.64246,209.27472
207.77,207.71,207.75583,207.73033
227.63,227.59,227.53578,227.2901
213.34,213.12,213.39067,213.05803
214.3,199.695,216.54778,188.17303
216.86,216.747,216.76945,216.68246
226.47,226.4,226.45462,226.55957
209.29,209.26,209.26208,209.28125
216.06,215.83,216.10808,215.90533
231.97,231.81,231.99315,231.79178
210.61,210.45,210.55853,210.56378
229.55,229.5,229.31857,228.91841
213.6,213.41,213.73044,213.43533
211.59,211.37,211.60342,211.4827
225.32,225.21,225.31525,225.19916
209.97,209.51,210.01207,209.51942
219.41,219.33,219.342,219.41757
211.28,210.79,211.41711,210.6606
210.09,210.0,210.099,209.9417
215.96,215.41,215.9404,215.42435
214.33,213.44,214.43881,213.57487
214.2,213.88,214.11209,214.0765
226.53,225.4,226.27258,226.0175
228.37,227.672,228.57281,227.68718
209.94,209.73,209.87686,209.48648
211.2,211.1,211.21283,210.93803
214.24,212.27,213.63773,211.74387
215.59,212.78,216.57259,212.42973
221.38,221.35,221.39656,221.43028
211.04,210.71,211.03514,210.5285
218.57,218.31,218.46791,218.13634
221.48,221.37,221.45529,221.3623
214.72,214.61,214.6886,214.72482
219.7,219.5,219.69176,219.62595
228.178,228.101,228.25772,228.20735
213.513,213.11,213.80408,213.27997
227.49,227.21,227.36996,227.107
228.58,228.344,228.56256,228.53172
225.15,225.01,225.15808,225.09352
215.52,215.23,215.60886,215.13919
211.14,211.1,211.2092,210.95688
219.48,219.41,219.34686,219.09634
214.331,214.22,214.30663,214.23303
230.25,230.2,230.34634,230.29985
214.49,214.4,214.5304,214.34605
214.15,214.125,214.19861,214.14357
228.16,228.0,228.19478,228.03069
213.92,213.8,213.86864,213.7332
227.8,227.67,227.77232,227.44128
211.53,211.28,211.66061,211.29948
215.7,215.631,215.6943,215.67706
211.25,211.13,211.21463,211.15869
227.95,227.7,227.74733,227.46423
211.2,211.165,211.19788,211.17548
210.895,210.65,210.80379,210.62132
209.56,209.4,209.36382,209.34352
229.92,229.51,229.87274,229.59676
216.621,214.16,217.26297,214.58968
227.88,227.78,227.87526,227.79366
228.818,228.722,228.75832,228.60828
216.02,215.82,216.17393,215.92157
231.53,231.4,231.5981,231.23001
213.75,213.31,213.61958,213.33112
209.33,209.17,209.2785,209.21565
213.76,213.58,213.7672,213.65987
213.91,213.81,213.93036,213.70709
214.65,214.05,215.12584,213.82619
214.703,214.51,214.69038,214.47345
221.358,221.29,221.34837,221.42567
207.65,207.49,207.6468,207.5281
207.78,207.74,207.84772,207.771
210.97,210.84,211.04074,210.92773
229.0,228.72,228.82744,228.83517
214.445,214.38,214.3877,214.34966
210.28,210.09,210.23387,210.05202
217.175,216.8,217.14145,216.95934
211.26,211.1,211.25381,210.70717
214.06,213.76,214.1277,213.8809
228.0,227.67,227.97018,227.4503
210.19,210.005,210.11836,210.07433
211.2,210.52,211.23398,210.50258
208.86,208.69,208.8366,208.24615
210.06,209.98,210.05385,210.08871
230.27,230.22,230.35631,227.79544
214.57,214.245,214.74512,214.39877
215.81,215.76,215.75925,215.68355
210.98,210.416,210.56737,209.96912
232.86,232.68,232.88991,232.67142
228.33,228.12,228.30904,228.14394
219.57,219.54,219.64247,219.42523
232.15,232.08,232.20943,232.04118
214.71,214.67,214.66872,214.73798
218.25,218.2,218.2557,218.23041
209.07,208.94,209.08142,208.99495
209.74,209.65,209.734,209.70677
217.5,215.0,217.90785,215.1284
231.14,231.03,231.00436,231.10872
211.2,211.13,211.19847,211.16609
209.78,209.75,209.83813,209.72809
220.83,220.82,220.81749,220.44199
215.56,215.41,215.70642,215.4267
214.44,213.41,214.4616,213.30403
230.75,230.61,230.7626,230.55318
214.64,214.0,214.66463,213.97736
213.99,213.9,214.00201,213.94615
207.88,207.83,207.86496,207.79395
216.39,216.22,216.59984,216.37912
227.83,227.71,227.7939,227.76773
216.185,216.11,216.1715,215.9982
227.61,227.43,227.51845,227.33813
219.68,219.59,219.68059,219.69354
216.09,215.76,215.95917,215.6083
221.75,221.69,222.05458,222.36624
213.2,212.99,213.26855,213.06743
228.658,228.59,228.64963,228.6461
229.18,229.14,229.00995,229.28462
209.95,209.84,209.90689,209.8908
211.37,211.2,211.40125,211.12456
213.02,212.85,212.9854,212.84793
210.33,210.2,210.46098,210.29362
213.28,213.096,213.26926,213.09071
209.91,209.8,209.9112,209.6763
213.53,213.4,213.69101,213.33574
210.21,210.11,210.11371,210.10378
228.08,228.002,228.00021,227.92026
208.93,208.8,208.89015,208.8178
213.66,213.37,213.76021,213.21338
220.92,220.8,220.82744,220.43192
208.99,208.81,208.88083,208.68712
231.87,231.8,231.92792,231.84929
232.35,232.12,232.41362,232.09732
216.11,216.02,216.1771,215.99464
219.69,219.52,219.72986,219.63701
216.12,216.1,216.17012,215.98701
219.7,219.65,219.73936,219.67384
212.8,212.75,212.85492,212.60367
231.88,231.63,231.81712,231.60149
221.13,220.94,221.04572,220.99976
209.838,209.685,209.85182,209.58417
232.39,231.148,232.47821,231.87338
212.07,211.92,212.18332,212.04033
214.24,214.23,214.25206,214.21756
228.0,227.89,227.95604,227.87297
214.82,214.69,214.85524,214.89522
228.42,228.28,228.38445,228.2437
214.34,214.24,214.27927,214.22992
226.35,226.32,226.33179,225.76863
209.88,209.66,209.74347,209.62846
229.3,229.28,229.3103,229.27771
211.2,211.05,211.22783,211.33481
228.39,228.3,228.38524,228.28572
211.78,211.7,211.72786,211.81412
228.28,228.1,228.34305,228.07065
227.809,227.75,227.86047,227.80333
213.2,213.03,213.24634,213.02246
210.19,210.1,210.2809,210.11565
219.63,219.57,219.6544,219.43735
218.02,217.95,217.96977,217.77663
231.39,228.68,231.54251,228.92885
214.01,213.95,214.02905,213.96265
220.4,220.12,220.61469,219.802
214.54,214.41,214.3947,214.34698
232.66,232.64,232.66089,232.6356
211.165,211.033,211.08713,210.92734
209.66,209.455,209.70992,209.3522
213.8,213.59,213.73282,213.65393
207.73,207.57,207.56163,207.4226
217.07,217.05,217.04639,217.12126
214.2,213.23,214.17734,213.23192
211.06,210.82,210.89334,210.67508
208.42,207.1,208.44807,206.69154
227.748,227.65,227.75139,227.76282
219.62,219.55,219.65208,219.697
230.28,230.18,230.2032,230.10426
212.15,211.91,212.4878,212.00465
228.09,227.96,228.07117,227.90593
226.39,226.31,226.35854,226.2498
226.39,226.351,226.37032,226.56837
228.14,227.73,228.09763,227.52249
213.45,212.49,213.67224,212.82394
232.8,232.77,232.77492,232.68282
209.83,209.71,209.73495,209.70811
227.84,227.29,228.03923,227.56989
219.18,218.92,219.38196,219.1021
230.19,230.17,230.21753,229.78644
214.27,214.036,214.26492,213.99939
217.0,216.67,216.91208,216.65923
212.215,211.93,212.20622,211.99036
209.9,209.75,209.86674,209.69284
232.48,232.45,232.49286,232.42386
232.05,232.01,232.02731,231.95541
219.61,219.55,219.64444,219.6742
228.707,228.6,228.65259,228.61105
231.662,231.55,231.70227,231.54517
214.19,213.98,214.15999,213.94762
214.5,214.48,214.51866,214.36948
209.48,209.13,209.83305,209.2954
209.1,208.89,209.19461,208.89444
214.72,214.26,214.58441,214.35773
209.14,209.09,209.18208,209.12178
219.7,219.6,219.68948,219.65024
227.88,227.81,227.8974,227.9082
214.19,214.12,214.20389,214.13829
213.9,213.79,213.94244,213.7134
208.79,208.72,208.87144,208.70352
210.88,210.42,211.16072,210.52336
213.7,213.61,213.70735,213.67291
220.85,220.71,220.83537,220.39642
212.97,212.64,213.17586,212.50528
209.3,209.25,209.35388,209.27615
230.76,230.698,230.66476,230.65544
214.06,213.95,214.0406,213.94267
209.75,209.62,209.6408,209.55853
213.7,213.53,213.73601,213.68704
213.35,213.26,213.36334,213.3018
216.57,216.16,216.50935,215.94403
214.53,214.4,214.55316,214.31348
213.09,212.725,213.00212,212.83594
217.08,217.05,217.05124,217.10963
219.6,219.55,219.65208,219.43158
210.77,210.21,210.6161,209.98222
232.14,232.07,232.20004,232.03937
215.92,215.84,215.79262,215.66364
209.34,209.27,209.34464,209.2749
217.05,217.01,216.97661,217.12416
209.81,209.67,209.7475,209.57405
213.6,213.37,213.57388,213.48334
214.17,214.1,214.18967,214.16344
232.55,232.48,232.60703,232.56656
207.8,207.7,207.78001,207.69955
225.16,225.03,225.31628,225.09377
218.23,218.1,218.24,218.18257
221.36,221.31,221.34415,221.42581
208.86,208.72,208.78618,208.68523
211.17,211.0,211.22955,210.92015
217.04,217.0,216.98698,217.12416
210.177,210.06,210.11292,210.11266
232.4,232.39,232.43254,232.31682
209.57,209.46,209.54091,209.30345
209.56,209.36,209.36964,209.21219
214.55,213.74,214.72833,213.91397
227.17,227.06,227.18724,227.21577
213.47,213.41,213.5066,213.3478
228.5,227.82,228.60094,227.66512
216.09,215.56,215.7164,215.34401
218.3,218.21,218.25389,218.2337
214.47,214.4,214.38469,214.35832
216.74,216.6,216.8098,216.6522
226.45,226.36,226.45325,226.53639
215.85,214.75,215.99464,215.18326
208.14,208.0,208.32405,208.19023
230.76,230.6,230.7074,230.6158
213.51,213.31,213.55031,213.18661
219.22,219.06,219.1466,218.8313
230.19,176.589,231.5468,204.52501
219.8,219.75,219.75726,219.75024
230.16,230.12,230.211,229.78009
213.44,213.195,213.34683,213.12604
212.91,212.61,213.25633,212.80626
227.3,227.06,227.19249,226.80722
219.44,218.76,219.4641,219.06277
211.29,211.11,211.36444,211.34508
214.04,213.9,213.99048,213.9444
209.3,209.25,209.35323,209.26553
227.72,227.65,227.75677,227.80681
219.67,219.6,219.6934,219.69124
210.46,210.31,210.3387,209.74174
226.49,226.45,226.42708,226.5483
219.14,219.02,218.76,218.8323
231.28,231.02,231.2619,231.00862
227.44,227.25,227.5128,227.349
210.04,209.91,210.07469,209.73683
213.8,213.3,213.96016,213.30066
228.35,227.29,228.036,227.34674
213.83,213.755,213.808,213.72942
213.21,213.11,213.22432,213.07196
228.15,228.09,228.15367,228.06036
215.29,215.02,215.28474,215.06717
216.45,216.281,216.5953,216.39601
213.84,213.57,213.9579,213.65689
211.07,211.03,211.0342,210.93158
211.08,210.94,211.05702,210.92874
212.65,212.59,212.57901,212.60919
214.38,214.27,214.39809,214.23294
221.65,221.62,221.62073,221.66173
232.09,231.92,232.10945,231.82895
213.85,213.79,213.7661,213.72365
211.34,211.13,211.32849,211.08836
228.05,227.98,228.03064,227.92227
211.04,207.15,211.41223,208.50433
226.37,226.34,226.36702,226.57414
221.29,221.09,221.36267,221.37633
213.0,212.96,213.0801,213.09691
227.74,227.61,227.76308,227.78615
224.35,224.12,224.57352,224.28835
214.6,214.14,214.64473,213.85193
228.42,228.305,228.44022,228.27405
209.76,209.72,209.83163,209.72307
214.4,214.36,214.37968,214.26884
214.38,214.17,214.4283,214.21248
228.1,227.96,228.17215,228.01436
216.82,216.57,216.76,216.62839
226.37,226.36,226.3478,226.57414
214.02,213.81,214.03795,213.89516
229.3,227.81,229.64006,228.73285
213.68,213.63,213.69218,213.692
232.57,232.343,232.58163,232.47403
211.03,210.75,211.10225,210.82181
210.11,209.894,209.98453,210.06375
232.81,232.6,232.88261,232.60461
211.69,211.6,211.73254,211.53297
213.18,212.84,213.03293,213.12254
213.23,213.2,213.27017,213.30603
213.6,213.4,213.70793,213.3741
209.36,209.099,209.29578,209.07715
216.05,215.96,215.83794,215.66162
212.55,212.03,212.51065,211.92305
209.84,209.74,209.88557,209.71426
224.638,224.22,224.56161,224.21053
217.08,216.974,216.98497,217.11029
209.0,208.95,209.05737,208.9907
219.8,219.57,219.80202,219.68932
214.85,214.14,214.94226,214.06923
225.42,224.73,225.58289,225.0758
210.74,210.62,210.70665,210.62347
219.795,219.61,219.73814,219.65303
213.69,213.424,213.608,213.42902
214.47,214.43,214.39717,214.36658
214.0,213.96,214.06937,213.95755
227.79,227.6,227.68083,227.35272
214.81,214.45,214.62094,214.56487
211.15,210.77,211.31041,210.81955
232.31,232.26,232.33165,232.18602
221.55,221.48,221.53026,221.42738
220.75,219.81,220.67767,219.47136
216.18,216.06,216.1805,215.97606
227.98,227.93,227.9979,227.88493
214.2,214.06,214.2278,214.13373
222.0,221.1,221.72064,220.75168
219.24,218.92,219.42487,219.0597
221.1,221.08,221.22993,221.02751
209.15,209.1,209.17519,209.10548
220.31,220.09,220.52856,220.01761
215.6,215.11,215.85136,215.28685
219.64,219.54,219.66196,219.6721
213.21,212.92,212.95503,212.83507
212.89,212.7,212.89516,212.55484
227.83,227.79,227.89519,227.80592
214.73,214.62,214.66728,214.53143
231.33,231.225,231.48195,231.22115
214.15,214.1,214.17773,214.1076
209.59,209.55,209.58533,209.55138
229.105,228.872,228.80342,229.11499
226.77,226.58,226.696,226.49182
225.11,224.31,225.2319,224.54474
210.365,210.27,210.45557,210.32445
224.62,224.39,224.61989,224.3201
220.81,220.77,220.80547,220.44154
228.2,228.05,228.23474,228.05327
210.08,209.99,210.09457,210.12221
213.9,213.76,213.83353,213.92064
210.15,209.51,210.20361,209.38641
224.745,206.74,218.05394,184.2149
227.45,226.34,227.68274,226.63841
215.09,214.82,215.17166,214.82362
213.27,213.22,213.35628,213.29901
215.73,215.7,215.71426,215.675
212.89,212.65,212.89426,212.5708
213.52,213.09,213.84163,213.26244
214.2,214.0,214.2261,214.14024
219.65,219.53,219.6625,219.42427
214.18,214.17,214.20103,214.15816
213.468,213.31,213.37238,213.33249
232.22,232.12,232.2308,232.14265
229.75,229.7,229.63838,229.52322
227.29,227.1,227.22075,227.23288
212.8,212.66,212.84091,212.58315
221.5,221.41,221.46597,221.41345
229.75,229.71,229.63678,229.52322
221.55,221.52,221.50743,221.40872
218.63,215.3,219.03654,216.07182
228.4,228.32,228.38533,228.28671
232.57,232.53,232.60936,232.55919
221.34,220.88,221.47183,221.34073
208.98,208.93,209.06744,208.99706
217.115,216.75,217.25702,217.00938
210.48,209.71,210.29799,209.34708
216.37,216.29,216.55211,216.38
230.3,230.18,230.27847,230.30891
209.84,209.68,209.8641,209.57317
227.75,227.6,227.81435,227.47125
229.5,229.343,229.28958,229.24849
209.21,208.95,209.17776,208.80728
226.49,226.43,226.47781,226.56824
227.48,227.4,227.49599,227.37665
231.91,231.791,231.9577,231.82506
232.41,232.29,232.4521,232.37599
213.0,212.99,213.08014,213.09691
213.92,213.85,213.92206,213.9624
215.11,214.34,215.27744,214.2315
215.28,213.67,215.10852,213.46765
212.8,212.75,212.84729,212.9241
210.513,210.46,210.70663,210.57631
221.57,221.4,221.49707,221.3843
227.64,227.57,227.52103,226.92152
214.15,214.12,214.16386,214.1467
232.98,232.56,232.68884,232.40222
213.41,213.115,213.26204,213.0145
216.65,216.6,216.59683,216.65413
209.4,209.26,209.34593,209.33578
231.26,230.955,231.20242,231.00046
214.07,213.81,214.19012,213.8899
220.75,220.68,220.81949,220.43274
209.93,209.83,210.01158,209.90892
226.34,226.19,226.35933,226.24164
217.12,216.63,217.18307,216.90474
220.37,220.2,220.54407,220.09201
214.19,214.16,214.2407,214.18268
213.39,213.182,213.28677,213.22336
211.2,210.52,211.2365,210.44443
214.5,214.32,214.42448,214.32356
214.006,213.95,214.06702,213.95845
213.47,212.7,213.24808,212.81071
209.82,209.44,209.92163,209.27931
214.44,214.4,214.39635,214.35542
220.21,219.955,220.28448,220.03073
213.96,213.82,213.9835,213.69905
210.27,210.22,210.2475,210.11661
227.99,227.63,227.83817,227.68977
214.48,214.26,214.4569,214.20555
224.54,224.285,224.57957,223.89456
226.96,226.78,227.0064,226.71376
229.79,229.79,229.62729,229.53838
221.155,221.0,221.05481,221.00995
228.53,228.24,228.43665,228.20984
212.99,212.66,213.09943,212.49069
212.93,212.66,212.87997,212.56053
210.58,210.48,210.71085,210.51173
213.395,213.28,213.36996,213.31993
219.91,219.71,219.78485,219.72282
230.3,230.2,230.21906,230.42268
214.36,214.22,214.40643,214.2239
231.99,231.74,231.97835,231.48877
210.68,210.52,210.71751,210.54045
213.5,213.28,213.39143,213.3001
210.05,209.8,210.0098,209.67044
221.1,221.04,221.22353,221.02751
214.26,214.24,214.24516,214.23946
214.45,214.4,214.39377,214.33803
228.07,228.03,228.15332,228.05002
225.52,225.48,225.77513,225.56038
227.3,227.26,227.29219,227.3253
209.14,209.12,209.15364,209.12436
209.38,209.02,209.42265,209.12007
214.17,213.9,214.1415,213.888
214.72,214.69,214.83484,214.74043
221.6,220.66,221.07344,219.95345
215.87,215.67,215.86942,215.63719
215.04,214.91,215.14926,215.14354
231.155,230.17,231.38495,230.35675
212.76,212.62,212.58607,212.60336
217.68,217.4,218.00426,217.3911
230.25,230.21,230.25569,230.43762
214.25,214.2,214.22891,214.22134
214.16,213.925,213.95142,213.87231
212.64,212.51,212.59203,212.61958
208.78,208.71,208.872,208.69067
231.78,231.57,231.81685,231.57083
214.28,214.23,214.23834,214.23271
229.58,229.5,229.63661,229.28815
215.85,215.4,215.79729,215.33318
213.99,213.9,214.03917,213.95615
209.75,209.69,209.74258,209.72252
228.53,228.36,228.5278,228.30128
