timestamp,1min_open,1min_high,1min_low,1min_close,1min_volume,Upward_Breakout,Downward_Breakout,Reversal_Breakout,Resistance_Breakout,Support_Breakout
2024-08-07 18:27:00,517.31,517.5,517.22,517.49,28793,False,False,False,True,False
2024-08-07 18:30:00,518.66,518.66,517.5,517.575,1387686,False,False,False,True,False
2024-08-07 19:24:00,516.56,516.67,516.08,516.23,1553,False,False,False,False,True
2024-08-07 19:25:00,516.09,516.09,515.27,515.59,6130,False,False,False,False,True
2024-08-07 19:31:00,515.61,515.61,515.1,515.18,2116,False,False,False,False,True
2024-08-07 19:32:00,515.11,515.18,514.93,515.04,4129,False,False,False,False,True
2024-08-07 19:36:00,515.13,515.13,514.44,514.61,21471,False,False,False,False,True
2024-08-07 19:39:00,514.68,514.68,514.04,514.16,5309,False,False,False,False,True
2024-08-07 20:00:00,518.66,518.66,518.66,518.66,1382360,True,False,False,True,False
2024-08-08 04:50:00,518.11,518.17,518.0,518.17,3002,False,False,False,True,False
2024-08-08 05:00:00,518.52,518.59,518.49,518.55,2829,False,False,False,True,False
2024-08-08 05:01:00,518.6,518.79,518.6,518.78,3472,False,False,False,True,False
2024-08-08 05:02:00,518.76,519.0,518.74,518.91,2644,False,False,False,True,False
2024-08-08 05:42:00,517.66,517.69,517.5,517.5,1294,False,False,False,False,True
2024-08-08 05:44:00,517.48,517.48,517.19,517.19,469,False,False,False,False,True
2024-08-08 05:49:00,516.84,516.85,516.49,516.49,850,False,False,False,False,True
2024-08-08 05:52:00,516.5,516.57,516.26,516.35,504,False,False,False,False,True
2024-08-08 06:45:00,517.6,518.1,517.6,518.1,5150,False,False,False,True,False
2024-08-08 06:47:00,518.14,518.29,518.05,518.29,1638,False,False,False,True,False
2024-08-08 06:50:00,518.23,518.42,518.22,518.42,2140,False,False,False,True,False
2024-08-08 07:11:00,518.46,518.62,518.42,518.56,4119,False,False,False,True,False
2024-08-08 07:12:00,518.55,518.63,518.441,518.63,5385,False,False,False,True,False
2024-08-08 07:13:00,518.63,518.85,518.58,518.71,4450,False,False,False,True,False
2024-08-08 07:14:00,518.64,519.21,518.64,519.0,25708,False,False,False,True,False
2024-08-08 07:15:00,518.96,519.12,518.92,519.01,6664,False,False,False,True,False
2024-08-08 07:46:00,519.01,519.29,519.01,519.09,22946,False,False,False,True,False
2024-08-08 08:26:00,518.64,518.73,518.42,518.56,19998,False,False,False,False,True
2024-08-08 08:30:00,519.18,523.02,519.18,522.39,187583,True,False,False,True,False
2024-08-08 08:36:00,522.19,523.1,522.12,522.69,127248,False,False,False,True,False
2024-08-08 08:37:00,522.68,523.04,522.5,523.0,104857,False,False,False,True,False
2024-08-08 08:38:00,522.998,523.4,522.9,523.18,88221,False,False,False,True,False
2024-08-08 09:15:00,523.25,523.63,523.1,523.36,49924,False,False,False,True,False
2024-08-08 09:18:00,523.78,524.36,523.7,524.135,38334,False,False,False,True,False
2024-08-08 09:30:00,523.91,524.34,523.19,524.169,1417518,False,False,False,True,False
2024-08-08 09:59:00,524.52,525.05,524.37,525.04,281322,False,False,False,True,False
2024-08-08 10:00:00,525.05,525.42,524.66,525.38,263470,False,False,False,True,False
2024-08-08 10:02:00,525.5,526.3,525.5,526.17,304194,False,False,False,True,False
2024-08-08 10:03:00,526.2,526.37,526.051,526.25,286623,False,False,False,True,False
2024-08-08 12:05:00,528.44,528.952,528.39,528.935,181590,False,False,False,True,False
2024-08-08 12:08:00,528.88,529.01,528.85,528.95,140375,False,False,False,True,False
2024-08-08 13:20:00,529.07,529.27,528.86,529.216,229330,False,False,False,True,False
2024-08-08 13:29:00,529.53,529.98,529.52,529.95,200924,False,False,False,True,False
2024-08-08 13:30:00,529.96,530.19,529.85,530.05,177891,False,False,False,True,False
2024-08-08 14:04:00,530.63,530.86,530.48,530.78,164033,False,False,False,True,False
2024-08-08 14:15:00,530.84,531.23,530.735,531.21,155351,False,False,False,True,False
2024-08-08 14:27:00,530.73,530.73,530.0,530.0,258940,False,False,False,False,True
2024-08-08 14:40:00,530.19,530.21,529.64,529.818,176241,False,False,False,False,True
2024-08-08 15:04:00,529.65,529.77,529.24,529.27,110208,False,False,False,False,True
2024-08-08 15:32:00,529.175,529.27,528.63,528.97,242341,False,False,False,False,True
2024-08-08 15:35:00,528.97,529.02,528.42,528.45,215721,False,False,False,False,True
2024-08-08 15:36:00,528.45,528.49,528.2,528.23,225285,False,False,False,False,True
2024-08-08 16:00:00,530.64,531.82,518.66,531.77,4917982,False,False,False,True,False
2024-08-08 16:57:00,531.28,531.28,508.875,508.875,2158,False,True,False,False,False
2024-08-08 16:58:00,531.22,531.23,499.755,531.13,3369,False,False,True,False,False
2024-08-08 17:54:00,530.72,530.72,530.64,530.64,27172,False,False,False,False,True
2024-08-08 18:02:00,531.02,531.3,531.0,531.19,14934,False,False,False,True,False
2024-08-08 18:12:00,530.73,530.75,530.6,530.62,16303,False,False,False,False,True
2024-08-08 19:08:00,531.15,531.48,531.15,531.415,6155,False,False,False,True,False
2024-08-08 19:11:00,531.44,531.69,531.41,531.6,1960,False,False,False,True,False
2024-08-08 19:13:00,531.77,532.01,531.71,532.01,3799,False,False,False,True,False
2024-08-08 20:00:00,530.65,530.65,530.65,530.65,2314446,False,False,False,False,True
2024-08-09 04:00:00,531.56,531.75,531.3,531.74,4402,False,False,True,False,False
2024-08-09 04:31:00,532.0,532.33,532.0,532.21,1177,False,False,False,True,False
2024-08-09 04:32:00,532.27,532.67,532.18,532.62,10503,False,False,False,True,False
2024-08-09 04:34:00,532.48,532.72,532.34,532.72,3160,False,False,False,True,False
2024-08-09 05:33:00,532.8,532.8,532.62,532.62,766,False,False,False,False,True
2024-08-09 05:41:00,532.6,532.65,532.54,532.55,5252,False,False,False,False,True
2024-08-09 06:03:00,532.11,532.2,531.97,532.01,354,False,False,False,False,True
2024-08-09 06:08:00,531.77,531.77,531.46,531.55,1218,False,False,False,False,True
2024-08-09 07:27:00,531.08,531.1,530.82,530.82,10501,False,False,False,False,True
2024-08-09 07:32:00,530.88,530.91,530.59,530.7,16089,False,False,False,False,True
2024-08-09 08:04:00,530.499,530.65,530.15,530.16,18048,False,False,False,False,True
2024-08-09 08:05:00,530.14,530.65,529.85,529.98,71341,False,False,False,False,True
2024-08-09 08:06:00,530.12,530.15,529.55,529.83,49826,False,False,False,False,True
2024-08-09 08:30:00,529.49,529.5,529.05,529.21,46901,False,False,False,False,True
2024-08-09 08:31:00,529.13,529.29,528.83,528.9,42847,False,False,False,False,True
2024-08-09 08:32:00,528.95,529.05,528.735,528.87,34651,False,False,False,False,True
2024-08-09 08:33:00,528.82,528.95,528.66,528.69,38160,False,False,False,False,True
2024-08-09 08:36:00,528.43,528.43,528.069,528.07,37693,False,False,False,False,True
2024-08-09 09:15:00,529.77,530.01,529.71,529.84,14270,False,False,False,True,False
2024-08-09 09:31:00,529.71,530.279,529.6,530.19,176160,False,False,False,True,False
2024-08-09 09:32:00,530.2,530.42,529.9,530.23,166602,False,False,False,True,False
2024-08-09 09:36:00,529.815,530.37,529.73,530.33,150050,False,False,False,True,False
2024-08-09 09:39:00,530.63,531.11,530.609,530.785,179319,False,False,False,True,False
2024-08-09 10:56:00,531.71,532.16,531.7,531.934,158294,False,False,False,True,False
2024-08-09 13:10:00,531.92,532.11,531.911,532.06,77156,False,False,False,True,False
2024-08-09 13:14:00,532.26,532.79,532.26,532.715,110995,False,False,False,True,False
2024-08-09 13:15:00,532.73,533.28,532.69,533.2,256954,False,False,False,True,False
2024-08-09 13:29:00,533.66,534.14,533.58,534.12,163625,False,False,False,True,False
2024-08-09 14:11:00,532.38,532.49,531.82,531.917,143236,False,False,False,False,True
2024-08-09 15:35:00,532.97,533.39,532.95,533.25,238373,False,False,False,True,False
2024-08-09 15:36:00,533.28,533.4,533.17,533.275,180256,False,False,False,True,False
2024-08-09 16:47:00,532.48,532.99,532.4,532.47,150799,False,False,False,False,True
2024-08-09 16:54:00,532.44,532.45,497.781,532.35,31200,False,False,False,False,True
2024-08-09 16:57:00,532.3,532.31,497.781,532.27,35967,False,False,False,False,True
2024-08-09 17:07:00,532.5,532.59,505.796,505.796,150,False,True,False,False,False
2024-08-09 17:08:00,532.505,532.59,532.453,532.525,1239,False,False,True,False,False
2024-08-09 17:45:00,532.72,532.74,532.71,532.73,7609,False,False,False,True,False
2024-08-09 18:10:00,532.565,532.76,532.56,532.741,6782,False,False,False,True,False
2024-08-09 18:13:00,532.76,532.8,532.75,532.8,3834,False,False,False,True,False
2024-08-09 19:49:00,532.98,533.08,532.915,533.06,12272,False,False,False,True,False
2024-08-12 04:00:00,533.37,534.36,533.37,534.27,7612,True,False,False,False,False
2024-08-12 04:55:00,533.53,533.53,533.43,533.51,393,False,False,False,False,True
2024-08-12 04:58:00,533.51,533.51,533.31,533.35,308,False,False,False,False,True
2024-08-12 05:39:00,533.88,533.93,533.88,533.93,885,False,False,False,True,False
2024-08-12 06:21:00,534.12,534.22,534.12,534.17,2902,False,False,False,True,False
2024-08-12 08:23:00,534.66,534.7,534.62,534.7,7326,False,False,False,True,False
2024-08-12 08:24:00,534.69,534.8,534.67,534.8,46178,False,False,False,True,False
2024-08-12 08:27:00,534.775,534.9,534.775,534.88,30611,False,False,False,True,False
2024-08-12 08:48:00,534.28,534.305,534.24,534.25,6264,False,False,False,False,True
2024-08-12 09:09:00,534.3,534.3,534.1,534.11,6751,False,False,False,False,True
2024-08-12 09:13:00,534.26,534.26,534.06,534.1,2753,False,False,False,False,True
2024-08-12 09:28:00,534.39,534.4,534.0,534.01,34594,False,False,False,False,True
2024-08-12 09:35:00,534.31,534.47,533.95,533.96,155137,False,False,False,False,True
2024-08-12 10:49:00,535.1,535.2,535.1,535.15,153072,False,False,False,True,False
2024-08-12 11:02:00,535.26,535.68,535.241,535.59,128577,False,False,False,True,False
2024-08-12 11:22:00,535.2,535.2,533.9,533.9,152691,False,True,False,False,True
2024-08-12 11:23:00,533.92,534.0,532.98,533.04,241835,False,False,False,False,True
2024-08-12 11:24:00,533.05,533.27,532.03,532.08,299478,False,False,False,False,True
2024-08-12 12:56:00,533.92,533.92,533.01,533.22,168142,False,False,False,False,True
2024-08-12 12:57:00,533.21,533.24,532.92,533.16,137230,False,False,False,False,True
2024-08-12 13:00:00,532.78,532.82,532.1,532.18,138156,False,False,False,False,True
2024-08-12 13:52:00,532.19,532.19,531.76,532.02,175516,False,False,False,False,True
2024-08-12 14:50:00,532.92,533.15,532.8,533.09,93747,False,False,False,True,False
2024-08-12 15:36:00,532.63,532.64,532.33,532.44,116823,False,False,False,False,True
2024-08-12 15:38:00,532.317,532.394,532.12,532.205,189796,False,False,False,False,True
2024-08-12 15:53:00,532.15,532.17,531.765,531.9,341482,False,False,False,False,True
2024-08-12 15:59:00,532.45,533.3,532.435,533.25,1673380,False,False,False,True,False
2024-08-12 16:00:00,533.25,533.53,533.16,533.44,2813454,False,False,False,True,False
2024-08-12 17:16:00,533.04,533.08,533.0,533.08,10609,False,False,False,True,False
2024-08-12 18:00:00,533.23,533.39,533.14,533.27,17351,False,False,False,True,False
2024-08-12 18:23:00,533.4,533.44,533.36,533.44,1098,False,False,False,True,False
2024-08-12 19:29:00,533.275,533.45,533.27,533.39,8708,False,False,False,True,False
2024-08-12 19:30:00,533.45,533.67,533.45,533.57,3906,False,False,False,True,False
2024-08-13 04:00:00,535.12,535.76,535.12,535.61,4580,True,False,True,False,False
2024-08-13 05:37:00,535.48,535.6,535.48,535.6,602,False,False,False,True,False
2024-08-13 06:01:00,534.9,534.9,534.55,534.8,10436,False,False,False,False,True
2024-08-13 06:25:00,534.13,534.13,533.96,534.06,1527,False,False,False,False,True
2024-08-13 06:27:00,534.0,534.0,533.89,533.97,721,False,False,False,False,True
2024-08-13 06:30:00,533.97,533.97,533.81,533.9,746,False,False,False,False,True
2024-08-13 06:38:00,533.39,533.39,533.27,533.32,2128,False,False,False,False,True
2024-08-13 07:36:00,534.18,534.27,534.1,534.23,11942,False,False,False,True,False
2024-08-13 08:01:00,534.4,536.3,533.295,534.73,15096,False,False,False,True,False
2024-08-13 08:02:00,534.72,534.88,533.27,534.85,8713,False,False,False,True,False
2024-08-13 08:30:00,535.5,537.02,534.6,536.33,87852,True,False,False,True,False
2024-08-13 08:31:00,536.34,536.65,536.15,536.44,38903,False,False,False,True,False
2024-08-13 09:30:00,536.53,536.88,536.28,536.82,913683,False,False,False,True,False
2024-08-13 09:31:00,536.81,536.95,536.62,536.87,207314,False,False,False,True,False
2024-08-13 09:32:00,536.86,537.36,536.86,537.15,205873,False,False,False,True,False
2024-08-13 09:33:00,537.19,537.46,537.13,537.42,200676,False,False,False,True,False
2024-08-13 10:33:00,536.72,536.75,536.33,536.69,134389,False,False,False,False,True
2024-08-13 12:17:00,539.569,539.85,539.55,539.71,107668,False,False,False,True,False
2024-08-13 12:18:00,539.74,539.87,539.74,539.79,171503,False,False,False,True,False
2024-08-13 12:42:00,540.12,540.35,540.11,540.31,125257,False,False,False,True,False
2024-08-13 12:46:00,540.175,540.47,540.15,540.4,297399,False,False,False,True,False
2024-08-13 12:50:00,540.85,541.1,540.78,540.97,125471,False,False,False,True,False
2024-08-13 12:51:00,540.98,541.12,540.93,540.98,135021,False,False,False,True,False
2024-08-13 13:46:00,540.76,540.8,539.48,539.67,388684,False,True,False,False,True
2024-08-13 14:35:00,541.059,541.31,541.059,541.2,111367,False,False,False,True,False
2024-08-13 14:36:00,541.217,541.28,541.18,541.25,97544,False,False,False,True,False
2024-08-13 14:39:00,541.35,541.43,541.3,541.37,159832,False,False,False,True,False
2024-08-13 15:02:00,541.46,541.65,541.45,541.56,182683,False,False,False,True,False
2024-08-13 15:49:00,541.62,542.12,541.59,542.01,415998,False,False,False,True,False
2024-08-13 16:05:00,542.02,542.04,541.97,542.04,2450107,False,False,False,True,False
2024-08-13 16:44:00,541.55,541.58,533.048,533.048,180789,False,True,False,False,True
2024-08-13 16:45:00,541.52,541.53,541.47,541.47,4429,False,False,True,False,False
2024-08-13 17:23:00,541.51,541.58,533.01,533.01,2733,False,True,False,False,False
2024-08-13 17:24:00,541.54,541.6,541.5,541.6,587,False,False,True,False,False
2024-08-13 17:58:00,541.71,541.89,541.71,541.87,1995,False,False,False,True,False
2024-08-13 18:00:00,541.86,541.98,541.72,541.97,1267,False,False,False,True,False
2024-08-13 18:01:00,541.96,541.98,541.95,541.98,1695,False,False,False,True,False
2024-08-13 18:02:00,541.99,542.04,541.96,542.0,19198,False,False,False,True,False
2024-08-13 19:16:00,541.82,541.91,541.82,541.895,363,False,False,False,True,False
2024-08-13 20:00:00,542.04,542.04,542.04,542.04,2176117,False,False,False,True,False
2024-08-14 05:21:00,542.16,542.3,542.16,542.3,619,False,False,False,True,False
2024-08-14 06:46:00,542.46,542.53,542.46,542.53,538,False,False,False,True,False
2024-08-14 07:20:00,542.04,542.04,542.0,542.01,11960,False,False,False,False,True
2024-08-14 07:21:00,542.04,542.04,541.98,541.98,8426,False,False,False,False,True
2024-08-14 08:27:00,542.45,542.53,542.39,542.48,24174,False,False,False,True,False
2024-08-14 08:28:00,542.42,542.8,542.33,542.53,80604,False,False,False,True,False
2024-08-14 08:29:00,542.495,542.58,542.07,542.58,22500,False,False,False,True,False
2024-08-14 08:30:00,542.46,543.54,541.0,543.19,95492,False,False,False,True,False
2024-08-14 08:31:00,543.01,543.36,541.92,541.97,97225,False,False,False,False,True
2024-08-14 08:32:00,541.92,542.15,541.28,541.51,79034,False,False,False,False,True
2024-08-14 08:35:00,541.78,541.83,541.22,541.395,85593,False,False,False,False,True
2024-08-14 09:30:00,542.85,543.15,542.62,543.14,600491,False,False,False,True,False
2024-08-14 09:33:00,542.9,542.93,542.45,542.53,197224,False,False,False,False,True
2024-08-14 09:34:00,542.53,542.69,542.23,542.27,137762,False,False,False,False,True
2024-08-14 09:42:00,542.06,542.15,541.6,541.8,202719,False,False,False,False,True
2024-08-14 10:33:00,541.02,541.11,540.63,540.67,232154,False,False,False,False,True
2024-08-14 10:34:00,540.67,540.71,540.18,540.23,169167,False,False,False,False,True
2024-08-14 11:13:00,542.64,542.8,542.64,542.74,202324,False,False,False,True,False
2024-08-14 11:30:00,543.2,543.353,543.189,543.32,107017,False,False,False,True,False
2024-08-14 11:31:00,543.32,543.42,543.26,543.41,216455,False,False,False,True,False
2024-08-14 11:32:00,543.42,543.72,543.4,543.68,139720,False,False,False,True,False
2024-08-14 12:23:00,543.42,543.43,542.67,542.76,227477,False,False,False,False,True
2024-08-14 12:24:00,542.75,542.79,542.42,542.74,189455,False,False,False,False,True
2024-08-14 12:25:00,542.69,542.76,542.14,542.3,278411,False,False,False,False,True
2024-08-14 12:44:00,542.66,542.66,541.94,542.01,152617,False,False,False,False,True
2024-08-14 14:41:00,543.605,543.659,543.445,543.63,122372,False,False,False,True,False
2024-08-14 14:57:00,543.94,544.23,543.94,544.15,163609,False,False,False,True,False
2024-08-14 15:14:00,543.39,543.39,542.886,542.995,241482,False,False,False,False,True
2024-08-14 15:55:00,544.22,544.69,544.2,544.59,645249,False,False,False,True,False
2024-08-14 16:11:00,544.55,544.649,543.75,544.62,1896887,False,False,False,True,False
2024-08-14 18:00:00,544.42,544.49,544.26,544.26,2747,False,False,False,False,True
2024-08-14 18:15:00,544.3,544.35,544.18,544.23,1644,False,False,False,False,True
2024-08-14 18:26:00,544.1,544.1,543.88,544.05,2640,False,False,False,False,True
2024-08-14 18:27:00,543.99,544.02,543.96,543.96,2791,False,False,False,False,True
2024-08-14 19:30:00,544.1,544.148,543.91,543.915,4991,False,False,False,False,True
2024-08-14 19:31:00,543.91,543.935,543.75,543.75,2730,False,False,False,False,True
2024-08-14 19:46:00,543.74,543.78,543.7,543.7,2894,False,False,False,False,True
2024-08-14 19:50:00,543.66,543.66,543.58,543.59,3245,False,False,False,False,True
2024-08-15 04:00:00,544.1,545.48,544.1,545.44,1282,True,False,False,False,False
2024-08-15 05:21:00,544.79,544.87,544.79,544.87,5233,False,False,False,True,False
2024-08-15 06:01:00,544.99,545.04,544.95,545.04,380,False,False,False,True,False
2024-08-15 06:02:00,545.03,545.05,545.03,545.05,1001,False,False,False,True,False
2024-08-15 06:18:00,544.7,544.7,544.58,544.58,904,False,False,False,False,True
2024-08-15 06:51:00,544.15,544.15,544.1,544.1,2149,False,False,False,False,True
2024-08-15 06:59:00,544.13,544.13,543.91,543.95,3354,False,False,False,False,True
2024-08-15 07:00:00,543.84,544.1,543.5,543.69,40912,False,False,False,False,True
2024-08-15 07:32:00,545.15,545.35,545.15,545.3,9461,False,False,False,True,False
2024-08-15 08:29:00,545.28,545.5,544.87,545.5,8120,False,False,False,True,False
2024-08-15 08:30:00,545.4,547.31,545.07,547.11,65339,True,False,False,True,False
2024-08-15 08:34:00,547.15,547.84,547.092,547.772,62077,False,False,False,True,False
2024-08-15 08:36:00,547.59,548.09,547.59,547.91,46396,False,False,False,True,False
2024-08-15 08:37:00,547.93,548.17,547.91,548.14,107164,False,False,False,True,False
2024-08-15 08:38:00,548.11,548.42,548.01,548.36,55861,False,False,False,True,False
2024-08-15 09:29:00,549.27,549.59,549.23,549.51,48202,False,False,False,True,False
2024-08-15 09:30:00,549.5,550.04,549.5,549.98,721279,False,False,False,True,False
2024-08-15 09:31:00,549.98,550.09,549.69,549.99,342279,False,False,False,True,False
2024-08-15 10:30:00,550.4,550.63,550.36,550.5,297305,False,False,False,True,False
2024-08-15 10:31:00,550.49,550.595,550.38,550.55,204010,False,False,False,True,False
2024-08-15 10:47:00,550.9,551.07,550.87,551.03,204603,False,False,False,True,False
2024-08-15 11:15:00,551.55,551.84,551.51,551.82,159451,False,False,False,True,False
2024-08-15 11:16:00,551.84,551.89,551.79,551.84,162574,False,False,False,True,False
2024-08-15 11:42:00,551.655,552.01,551.65,551.905,109774,False,False,False,True,False
2024-08-15 12:17:00,552.14,552.44,552.11,552.29,123392,False,False,False,True,False
2024-08-15 12:21:00,552.38,552.55,552.33,552.5,246883,False,False,False,True,False
2024-08-15 12:47:00,551.7,551.72,551.261,551.48,164897,False,False,False,False,True
2024-08-15 14:02:00,552.66,552.86,552.66,552.835,152043,False,False,False,True,False
2024-08-15 15:23:00,553.012,553.14,552.99,553.13,274315,False,False,False,True,False
2024-08-15 15:34:00,553.135,553.26,553.13,553.225,419335,False,False,False,True,False
2024-08-15 15:50:00,552.67,552.72,552.11,552.54,536749,False,False,False,False,True
2024-08-15 15:51:00,552.52,552.64,551.94,552.14,763425,False,False,False,False,True
2024-08-15 15:52:00,552.143,552.29,551.91,552.05,577017,False,False,False,False,True
2024-08-15 15:53:00,552.03,552.09,551.94,551.98,551112,False,False,False,False,True
2024-08-15 18:04:00,553.14,553.26,553.14,553.205,6492,False,False,False,True,False
2024-08-15 18:27:00,553.285,553.43,553.285,553.43,1399,False,False,False,True,False
2024-08-15 19:14:00,553.63,553.99,553.625,553.72,8076,False,False,False,True,False
2024-08-15 19:15:00,553.795,553.82,553.76,553.785,2558,False,False,False,True,False
2024-08-15 19:16:00,553.78,553.8,553.78,553.8,1617,False,False,False,True,False
2024-08-15 19:23:00,553.86,554.0,553.79,553.95,3420,False,False,False,True,False
2024-08-15 19:25:00,553.98,554.0,553.89,553.99,13329,False,False,False,True,False
2024-08-15 20:00:00,553.07,553.07,553.07,553.07,1663033,False,False,False,False,True
2024-08-16 06:00:00,553.54,553.54,553.44,553.44,1744,False,False,False,False,True
2024-08-16 06:02:00,553.36,553.37,553.32,553.35,1203,False,False,False,False,True
2024-08-16 06:07:00,553.31,553.32,553.07,553.09,1795,False,False,False,False,True
2024-08-16 06:11:00,553.11,553.11,552.95,552.95,1422,False,False,False,False,True
2024-08-16 06:12:00,552.96,552.98,552.77,552.84,6080,False,False,False,False,True
2024-08-16 06:14:00,552.9,552.92,552.76,552.77,2216,False,False,False,False,True
2024-08-16 06:15:00,552.78,552.89,552.75,552.76,3403,False,False,False,False,True
2024-08-16 06:34:00,552.6,552.62,552.53,552.55,15100,False,False,False,False,True
2024-08-16 07:43:00,552.48,552.48,552.39,552.41,2624,False,False,False,False,True
2024-08-16 08:11:00,552.185,552.29,552.07,552.07,7276,False,False,False,False,True
2024-08-16 08:13:00,552.08,552.14,551.98,552.0,7593,False,False,False,False,True
2024-08-16 08:16:00,551.88,551.92,551.76,551.76,22798,False,False,False,False,True
2024-08-16 08:19:00,551.76,551.82,551.59,551.61,11783,False,False,False,False,True
2024-08-16 08:30:00,551.56,551.59,551.31,551.33,17200,False,False,False,False,True
2024-08-16 08:32:00,551.17,551.18,550.75,550.8,24138,False,False,False,False,True
2024-08-16 08:33:00,550.82,550.98,550.5,550.57,27700,False,False,False,False,True
2024-08-16 08:34:00,550.54,550.77,550.52,550.52,32825,False,False,False,False,True
2024-08-16 08:50:00,550.58,550.58,550.3,550.3,31132,False,False,False,False,True
2024-08-16 08:51:00,550.3,550.4,550.13,550.25,32845,False,False,False,False,True
2024-08-16 09:29:00,551.18,551.44,551.1,551.36,39223,False,False,False,True,False
2024-08-16 09:31:00,551.35,551.9,551.26,551.71,337161,False,False,False,True,False
2024-08-16 09:32:00,551.72,551.97,551.68,551.96,233799,False,False,False,True,False
2024-08-16 09:40:00,551.89,552.33,551.845,552.23,173311,False,False,False,True,False
2024-08-16 10:00:00,552.21,552.9,552.15,552.87,164238,False,False,False,True,False
2024-08-16 10:02:00,552.89,553.36,552.82,553.04,207618,False,False,False,True,False
2024-08-16 10:18:00,553.4,553.46,553.23,553.455,180512,False,False,False,True,False
2024-08-16 11:58:00,553.39,553.52,553.36,553.46,71275,False,False,False,True,False
2024-08-16 12:14:00,553.91,553.95,553.77,553.95,109501,False,False,False,True,False
2024-08-16 12:15:00,553.95,554.009,553.92,554.0,118519,False,False,False,True,False
2024-08-16 12:58:00,554.8,555.02,554.8,554.92,88544,False,False,False,True,False
2024-08-16 13:50:00,554.61,554.61,553.98,554.13,128614,False,False,False,False,True
2024-08-16 13:53:00,554.16,554.16,553.96,554.05,91674,False,False,False,False,True
2024-08-16 14:09:00,553.96,554.09,553.9,553.95,188079,False,False,False,False,True
2024-08-16 14:56:00,554.445,554.51,554.44,554.485,61595,False,False,False,True,False
2024-08-16 14:58:00,554.45,554.51,554.42,554.495,71362,False,False,False,True,False
2024-08-16 14:59:00,554.495,554.73,554.49,554.585,117879,False,False,False,True,False
2024-08-16 16:10:00,554.31,554.52,554.196,554.46,5153851,False,False,False,True,False
2024-08-16 17:22:00,554.55,554.77,554.49,554.69,16888,False,False,False,True,False
2024-08-16 18:05:00,554.5,554.5,554.38,554.4,875,False,False,False,False,True
2024-08-16 18:28:00,554.41,554.41,554.28,554.3,9162,False,False,False,False,True
2024-08-16 18:55:00,553.995,554.0,553.95,553.99,4488,False,False,False,False,True
2024-08-16 19:03:00,553.965,553.97,553.84,553.89,8462,False,False,False,False,True
2024-08-16 20:00:00,554.31,554.31,554.31,554.31,1440205,False,False,False,True,False
2024-08-19 04:58:00,554.18,554.28,554.18,554.28,512,False,False,False,True,False
2024-08-19 06:01:00,554.27,554.41,554.27,554.37,910,False,False,False,True,False
2024-08-19 06:05:00,554.49,554.5,554.41,554.44,926,False,False,False,True,False
2024-08-19 07:13:00,554.55,554.64,554.55,554.62,4324,False,False,False,True,False
2024-08-19 08:22:00,554.84,554.99,554.84,554.95,5108,False,False,False,True,False
2024-08-19 08:24:00,554.98,555.0,554.97,555.0,4889,False,False,False,True,False
2024-08-19 09:04:00,554.99,555.07,554.97,555.05,6068,False,False,False,True,False
2024-08-19 09:05:00,555.05,555.21,555.05,555.15,11397,False,False,False,True,False
2024-08-19 09:06:00,555.15,555.2,555.13,555.17,5459,False,False,False,True,False
2024-08-19 10:08:00,555.355,555.639,555.27,555.63,130810,False,False,False,True,False
2024-08-19 10:17:00,554.875,554.88,554.06,554.1,174959,False,False,False,False,True
2024-08-19 10:19:00,554.35,554.35,553.86,554.02,151489,False,False,False,False,True
2024-08-19 10:46:00,555.79,555.99,555.73,555.97,85377,False,False,False,True,False
2024-08-19 10:50:00,555.86,556.14,555.86,556.13,83049,False,False,False,True,False
2024-08-19 10:51:00,556.125,556.255,556.08,556.2,109999,False,False,False,True,False
2024-08-19 10:52:00,556.22,556.24,556.12,556.24,86734,False,False,False,True,False
2024-08-19 10:53:00,556.245,556.64,556.23,556.62,159214,False,False,False,True,False
2024-08-19 11:58:00,556.3,556.3,555.78,556.06,131311,False,False,False,False,True
2024-08-19 12:40:00,556.82,556.9,556.81,556.9,154744,False,False,False,True,False
2024-08-19 12:51:00,557.1,557.29,557.1,557.27,94883,False,False,False,True,False
2024-08-19 12:52:00,557.27,557.38,557.235,557.33,88765,False,False,False,True,False
2024-08-19 12:53:00,557.33,557.47,557.28,557.38,83835,False,False,False,True,False
2024-08-19 13:55:00,557.34,557.46,557.31,557.45,144409,False,False,False,True,False
2024-08-19 14:00:00,557.54,557.65,557.48,557.57,179676,False,False,False,True,False
2024-08-19 14:40:00,557.81,558.29,557.8,558.23,211871,False,False,False,True,False
2024-08-19 14:42:00,558.21,558.43,558.205,558.31,96955,False,False,False,True,False
2024-08-19 15:54:00,558.605,559.07,558.51,558.99,555020,False,False,False,True,False
2024-08-19 15:55:00,558.99,559.1,558.89,559.03,710267,False,False,False,True,False
2024-08-19 15:56:00,559.03,559.2,558.93,559.18,514971,False,False,False,True,False
2024-08-19 15:57:00,559.18,559.25,559.11,559.215,632226,False,False,False,True,False
2024-08-19 15:59:00,559.21,559.58,559.17,559.56,1290787,False,False,False,True,False
2024-08-19 17:04:00,559.1,559.1,522.371,522.371,2246,False,True,False,False,False
2024-08-19 17:05:00,559.1,559.125,523.538,559.11,402,False,False,True,False,False
2024-08-19 17:57:00,559.15,559.61,559.15,559.265,22365,False,False,False,True,False
